company_id,name,sectors,n_ties,n_directors,first_year,last_year
plantationssakarive,Sté des plantations de Sakarive,Documents généraux (par ordre chronologique),16,12,1926,1958
madagascarautomobile,Madagascar-automobile,Documents généraux (par ordre chronologique),16,12,1937,1956
nationaleminesmineraismadagascarparis,"Compagnie Nationale de Mines et Minerais de Madagascar, Paris, puis Compagnie France-Madagascar",Mines,12,12,1928,1931
porttamatave,Port de Tamatave,"Transports fluviaux, maritimes et aériens",12,12,1934,1934
malgachecultures,Société Malgache de Cultures,Documents généraux (par ordre chronologique); Industries agro-alimentaires,39,11,1930,1973
minesambatobe,Société des mines d'Ambatobé,Documents généraux (par ordre chronologique); Mines,32,11,1937,1956
ilesmalgaches,"Société des Îles malgaches, puis Syndicat des îles malgaches",Documents généraux (par ordre chronologique); Mines,25,11,1909,1926
sambiranaise,Compagnie Sambiranaise,Documents généraux (par ordre chronologique); Industries agro-alimentaires,23,11,1921,1958
magasinsgenerauxentrepotsmadagascar,Société des Magasins généraux et entrepôts de Madagascar,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens",18,11,1901,1926
industrieparfumsproduitschimiques,Société pour l'industrie des parfums et des produits chimiques,Documents généraux (par ordre chronologique),14,11,1937,1973
charbonnagessakoa,Société des Charbonnages de la Sakoa,Documents généraux (par ordre chronologique),13,11,1937,1956
coloniesfrancaises,Société générale des colonies françaises,Documents généraux (par ordre chronologique),11,11,1956,1956
socindustrielleconstructions,Soc. industrielle de CONSTRUCTIONS,Documents généraux (par ordre chronologique),11,11,1938,1938
banquespecialemadagascaroceanindien,"Banque spéciale pour Madagascar Compagnie de l'océan Indien, puis Banque de l'océan Indien, puis Cie de l'océan Indien",Banques et groupes financiers,11,11,1919,1930
colonialeminesorsuberbievillecoteouestmadagascar,"Compagnie Coloniale et des mines d’or de Suberbieville, de la côte Ouest de Madagascar",Mines,11,11,1900,1900
produitsalimentaires,Compagnie Générale de produits alimentaires,Documents généraux (par ordre chronologique); Industries agro-alimentaires,22,10,1926,1956
unionminiereindustrielle,"Union minière et industrielle, puis Union de mines et industries annexes",Documents généraux (par ordre chronologique); Mines,20,10,1922,1926
entreprisesmaritimesmadagascar,Société d'Entreprises Maritimes de Madagascar,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens",20,10,1930,1956
agricolemadagascar,Société Agricole de Madagascar,Documents généraux (par ordre chronologique); Industries agro-alimentaires,17,10,1913,1922
minierepetrolesmadagascar,Compagnie Minière des Pétroles de Madagascar,Documents généraux (par ordre chronologique); Mines,17,10,1925,1926
mineraisgrandeile,Société des Minerais de la Grande-Île,Documents généraux (par ordre chronologique); Mines,16,10,1937,1951
cotieremadagascar,Compagnie Côtière de Madagascar,"Transports fluviaux, maritimes et aériens",14,10,1926,1926
tanninscoloniaux,Tannins coloniaux,Documents généraux (par ordre chronologique),13,10,1937,1973
importationsexportationscommission,"Société d'importations, d'exportations et de commission",Documents généraux (par ordre chronologique),10,10,1926,1926
gmodrin,G MODRIN,Documents généraux (par ordre chronologique),10,10,1938,1938
madagascarautomobiletananariverenault,"Madagascar-Automobile, Tananarive. Renault",Transports terrestres et garages,10,10,1950,1950
phoceennecommercecolonial,Cie phocéenne de commerce colonial,Documents généraux (par ordre chronologique),18,9,1937,1956
grandsdomainesmadagascar,Les Grands Domaines de Madagascar,Documents généraux (par ordre chronologique); Industries agro-alimentaires,16,9,1922,1958
nantaiseculturecoloniale,Sté nantaise de culture coloniale,Documents généraux (par ordre chronologique),13,9,1926,1973
entreprisesmetropolitainescoloniales,"Entreprises Métropolitaines et Coloniales, Anc. Établ. Léon Dubois",Documents généraux (par ordre chronologique),13,9,1937,1956
ankaratra,Société de l'Ankaratra,Documents généraux (par ordre chronologique); Mines,12,9,1909,1926
essencesbourbonnaises,Société des essences bourbonnaises,Documents généraux (par ordre chronologique),9,9,1926,1926
commercialebetsileo,Cie commerciale du Betsiléo,Documents généraux (par ordre chronologique),9,9,1937,1956
graphitesankaratra,Société des Graphites et de l'Ankaratra,Documents généraux (par ordre chronologique); Mines,15,8,1922,1922
cellulosespapeteriesmadagascar,Société des Celluloses et papeteries de Madagascar,Documents généraux (par ordre chronologique); Industries,13,8,1925,1926
agricoleindustrielleminieremadagascar,"Compagnie Agricole, Industrielle et Minière de Madagascar",Industries agro-alimentaires,13,8,1897,1900
energieindustrielle,L'Énergie industrielle,Documents généraux (par ordre chronologique),11,8,1922,1926
tanninsmadagascar,« Tannins de Madagascar »,Documents généraux (par ordre chronologique),11,8,1926,1937
culturescoloniales,Cie de cultures coloniales,Documents généraux (par ordre chronologique),11,8,1926,1973
maritimetransportscoloniaux,Compagnie Maritime de Transports coloniaux,Documents généraux (par ordre chronologique),8,8,1922,1922
rweinberger,R. Weinberger,Documents généraux (par ordre chronologique),8,8,1937,1937
mineraisgrandelle,Société des Minerais de la Grande-lle,Documents généraux (par ordre chronologique),8,8,1956,1956
tanneriesmadagascar,Tanneries de Madagascar,Documents généraux (par ordre chronologique),8,8,1973,1973
graphites,Société Générale des Graphites,Documents généraux (par ordre chronologique); Mines,17,7,1937,1956
textilestabacsmadagascarparismajungatananarivesuitecivileetudestextilesmadagascarindustrielleagricoletextilesmadagascar,"Textiles et tabacs de Madagascar, Paris, Majunga, Tananarive. Suite de la Société civile d’études des textiles de Madagascar et de la Société industrielle et agricole des textiles de Madagascar",Industries agro-alimentaires,15,7,1924,1937
florensorville,Florens Orville,Documents généraux (par ordre chronologique),14,7,1937,1937
domaineankaratrasucrieremahavavy,Domaine de l'Ankaratra Société sucrière de la Mahavavy,Documents généraux (par ordre chronologique); Industries agro-alimentaires,14,7,1951,1973
minesorsihanakalythamtsaratanana,"Mines d'or de Sihanaka, Lytham, Tsaratanana",Mines,12,7,1903,1903
commercialeelevagemassifambre,Sté commerciale d'élevage du Massif d'Ambre,Documents généraux (par ordre chronologique),11,7,1926,1958
commissionconsignationcoloniales,Société de commission et de consignation coloniales,Documents généraux (par ordre chronologique),11,7,1937,1956
parismadagascar,Paris-Madagascar,Documents généraux (par ordre chronologique),9,7,1926,1938
forestieremadagascartanjona,"Compagnie Forestière de Madagascar, Tanjona",Industries,8,7,1890,1890
colonialebordelaisemadagascar,Société Coloniale bordelaise de Madagascar,Commerce,8,7,1901,1901
comptoirsextremeorientpoinsardveyretmaisonachat,"Comptoirs d'Extrême-Orient Poinsard et Veyret, Maison d'achat",Commerce,7,7,1922,1922
rizeriesfrancaises,Société an. Rizeries françaises,Documents généraux (par ordre chronologique),7,7,1926,1926
pecheriessudouestmadagascar,Cie française des pêcheries du sud-ouest de Madagascar,Documents généraux (par ordre chronologique),7,7,1926,1926
produitsagricolestropicaux,Produits agricoles tropicaux,Documents généraux (par ordre chronologique),7,7,1937,1973
fonciereindustriellecommercialemadagascar,"Cie foncière, industrielle et commerciale de Madagascar",Documents généraux (par ordre chronologique),7,7,1956,1956
socplantesparfumsmadagascar,Soc. des PLANTES à PARFUMS de MADAGASCAR,Documents généraux (par ordre chronologique),7,7,1938,1938
unionfrancemadagascar,Union France-Madagascar,Commerce,7,7,1922,1922
gemmesmadagascar,Société des Gemmes de Madagascar,Documents généraux (par ordre chronologique); Mines,22,6,1936,1956
agricolesambirano,Société Agricole du Sambirano,Documents généraux (par ordre chronologique); Industries agro-alimentaires,20,6,1907,1958
cultureelevagemadagascarnord,Société de Culture et d'élevage de Madagascar-Nord,Documents généraux (par ordre chronologique); Industries agro-alimentaires,18,6,1922,1958
poinsardveyretcomptoirsextremeorient,Poinsard et Veyret (Comptoirs d'Extrême-Orient,Commerce,16,6,1951,1952
commerceexterieur,Société générale de commerce extérieur,Commerce; Documents généraux (par ordre chronologique),13,6,1922,1926
chantiersateliersbassin,Société des Chantiers et ateliers du Bassin,Documents généraux (par ordre chronologique); Industries,12,6,1951,1956
nantaisemadagascar,Société Nantaise de Madagascar,Documents généraux (par ordre chronologique); Industries agro-alimentaires,12,6,1930,1973
electriciteentreprisesmadagascar,Société d'électricité et d'entreprises à Madagascar,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities)",10,6,1937,1950
madagor,Madagor,Documents généraux (par ordre chronologique),8,6,1922,1926
commercialemadagascar,Compagnie Commerciale de Madagascar,Commerce; Documents généraux (par ordre chronologique),8,6,1926,1926
francomalgachecommissionconsignation,Société franco-malgache de commission et consignation,Documents généraux (par ordre chronologique),7,6,1937,1956
charbonnagebatelagemadagascar,Compagnie Française de Charbonnage et de batelage de Madagascar,"Transports fluviaux, maritimes et aériens",7,6,1901,1901
exploitationpetroles,Sté pour l'exploitation des pétroles,Documents généraux (par ordre chronologique),6,6,1922,1922
etablissementscoloniauxrhaugou,Établissements coloniaux R. Haugou,Documents généraux (par ordre chronologique),6,6,1926,1926
minesargentellasyndicatfrancohovareunis,Mines d'Argentella et Syndicat franco-hova réunis,Documents généraux (par ordre chronologique),6,6,1926,1926
colonialebambaobambao,"Société coloniale de Bambao, BAMBAO",Documents généraux (par ordre chronologique),6,6,1937,1937
maximedarrieuxfils,Société anon. Maxime Darrieux et Fils,Documents généraux (par ordre chronologique),6,6,1956,1956
frigorifique,Cie générale frigorifique,Documents généraux (par ordre chronologique),6,6,1956,1956
filaturetissagemadagascar,Société de filature et de tissage de Madagascar,Documents généraux (par ordre chronologique),6,6,1956,1956
loza,Loza Cie française de la),Industries agro-alimentaires,6,6,1907,1907
gisementsauriferesanasaha,Société Gisements aurifères d'Anasaha,Mines,6,6,1901,1901
salinesmadagascar,Salines de Madagascar,Mines,6,6,1890,1890
forestiereminieremadagascar,Compagnie Forestière-Minière à Madagascar,Mines,10,5,1898,1899
textilestabacsmadagascar,Société des Textiles et Tabacs de Madagascar,Documents généraux (par ordre chronologique),9,5,1937,1973
minierefoncieremalgache,Société Minière et Foncière Malgache,Documents généraux (par ordre chronologique); Mines,8,5,1940,1973
bachel,Bachel,Documents généraux (par ordre chronologique),6,5,1926,1926
socexploitationminesorsihanaka,Soc. an. d'exploitation des MINES d'OR de SIHANAKA,Documents généraux (par ordre chronologique),6,5,1925,1925
syndicatlyonnaisexplorationmadagascar,Syndicat lyonnais d'exploration à Madagascar,Mines,6,5,1913,1913
pechesaustrales,Les Pêches australes,Documents généraux (par ordre chronologique),5,5,1926,1926
ambilobe,AMBILOBE,Documents généraux (par ordre chronologique),5,5,1937,1937
batelagechargeurstamatave,Société de batelage des Chargeurs de Tamatave,Documents généraux (par ordre chronologique),5,5,1937,1937
leonkrafit,Léon Krafit,Documents généraux (par ordre chronologique),5,5,1937,1937
sembirano,SEMBIRANO,Documents généraux (par ordre chronologique),5,5,1925,1925
culture,CULTURE,Documents généraux (par ordre chronologique),5,5,1938,1938
socproduitsaromatiquesoceanindien,Soc. des PRODUITS AROMATIQUES de l'OCÉAN INDIEN,Documents généraux (par ordre chronologique),5,5,1938,1938
exploitationgraphitesmadagascar,Société d'Exploitation des graphites de Madagascar,Mines,5,5,1912,1912
financieremadagascar,Société Financière de Madagascar,Banques et groupes financiers,5,5,1927,1927
commercenavigationmadagascar,"Société Française de Commerce et de navigation à Madagascar, puis Française de Commerce à Madagascar",Commerce,5,5,1900,1900
immobilieremadagascar,Société Française Immobilière de Madagascar,Foncier et immobilier,5,5,1897,1897
quartz,Le Quartz,Mines,5,5,1955,1955
cafesmadagascar,"Les Cafés de Madagascar, puis Malgache de Gérance et d'exploitation",Industries agro-alimentaires,5,5,1927,1927
minesitasy,Mines de l'Itasy,Mines,5,5,1910,1910
minesorimamovalalafotsy,Société des Mines d'or de l'Imamo et du Valalafotsy,Mines,5,5,1908,1908
pierresmetauxprecieuxmadagascar,Pierres et métaux précieux de Madagascar,Mines,5,5,1908,1908
maritimemajunga,Compagnie Maritime de Majunga,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens",9,4,1937,1956
auxiliairecolonisationmadagascar,Société Auxiliaire de la Colonisation française à Madagascar,Banques et groupes financiers,7,4,1898,1898
oxygeneacetylenemadagascar,Société d'oxygène et d'acétylène de Madagascar,Documents généraux (par ordre chronologique),5,4,1973,1973
comptoircuirsautresproduitsmadagascar,Comptoir français des cuirs et autres produits de Madagascar,Documents généraux (par ordre chronologique),4,4,1922,1922
rianile,Rianile,Documents généraux (par ordre chronologique),4,4,1922,1922
angevinemadagascar,Sté angevine de Madagascar,Documents généraux (par ordre chronologique),4,4,1958,1958
ileskerguelensaintpaulamsterdam,"Cie générale des Iles Kerguelen, Saint-Paul et Amsterdam",Documents généraux (par ordre chronologique),4,4,1926,1926
colonialebambao,"Société Coloniale de Bambao, puis Comores-Bambao",Documents généraux (par ordre chronologique),4,4,1926,1926
grandsbois,Société anon. des Grands-Bois,Documents généraux (par ordre chronologique),4,4,1926,1926
travauxpublicsmadagascar,Cie française des travaux publics de Madagascar,Documents généraux (par ordre chronologique),4,4,1937,1937
cefrancomalgacheentreprises,Ce franco-malgache d'entreprises,Documents généraux (par ordre chronologique),4,4,1937,1937
rogergallois,Roger Gallois,Documents généraux (par ordre chronologique),4,4,1937,1937
grandecomore,Grande-Comore,Documents généraux (par ordre chronologique),4,4,1937,1937
petrolesmadagascar,Société des pétroles de Madagascar,Documents généraux (par ordre chronologique),4,4,1973,1973
domainesppineltabacsoleagineuxmadagascar,Domaines P. Pinel Société des tabacs et oléagineux de Madagascar,Documents généraux (par ordre chronologique),4,4,1973,1973
malgachefibrestextilesderives,Sté malgache de fibres textiles et dérivés,Documents généraux (par ordre chronologique),4,4,1951,1951
socilesmalgaches,Soc. des ÎLES MALGACHES,Documents généraux (par ordre chronologique),4,4,1925,1925
socglegraphites,Soc. gle des GRAPHITES,Documents généraux (par ordre chronologique),4,4,1938,1938
hautivondro,Compagnie du Haut-Ivondro,Mines,4,4,1907,1907
eauxelectricitemadagascar,"Compagnie des Eaux et électricité de Madagascar, puis exploitation directe de l'Énergie industrielle","Eau et assainissement, électricité (Utilities)",4,4,1908,1908
etablissementsfragermadagascar,Établissements Frager de Madagascar,Commerce,4,4,1905,1905
beryl,Compagnie Générale du béryl,Mines,4,4,1932,1932
gisementsauriferesitoalana,Compagnie des Gisements aurifères d'Itoalana,Mines,4,4,1897,1897
grandshotelsmadagascar,Société française des Grands Hôtels de Madagascar,"Hôtellerie,tourisme",4,4,1900,1900
madagaskara,Madagaskara,Mines,4,4,1903,1903
minesorsahandrakatra,Société des Mines d’or de Sahandrakatra ),Mines,4,4,1910,1910
minesorsoavinarivo,Mines d'or de Soavinarivo,Mines,4,4,1905,1905
elevagepecheindustriemadagascar,"Société pour l'Élevage, la pêche et l'industrie à Madagascar",Industries agro-alimentaires,4,4,,
syndicatfrancohovaexplorationmadagascar,Syndicat franco-hova d'exploration à Madagascar,Mines,4,4,1905,1905
tabacsoleagineuxmadagascar,Société des Tabacs et oléagineux de Madagascar,Industries agro-alimentaires,4,4,,
unioncommercialemadagascar,Union commerciale de Madagascar,Commerce,4,4,1930,1930
exploitationminesorsihanaka,Sté anon. d'exploitation des mines d'or de Sihanaka,Documents généraux (par ordre chronologique),10,3,1922,1926
produitsaromatiquesoceanindien,Société des Produits aromatiques de l'océan Indien,Commerce; Documents généraux (par ordre chronologique),5,3,1926,1938
parisienneexportation,Sté parisienne d'exportation,Documents généraux (par ordre chronologique),4,3,1922,1926
socminesorandavakoera,Soc. des MINES d'OR de l'ANDAVAKOERA,Documents généraux (par ordre chronologique),4,3,1938,1938
industriellecommercialeagricoleminieremadagascar,"Sté industrielle, commerciale, agricole et minière de Madagascar",Documents généraux (par ordre chronologique),3,3,1922,1922
graphitesmashar,Graphites Mashar,Documents généraux (par ordre chronologique),3,3,1922,1922
madagascaroildevelopmentcoltd11pancraslanelondresec,"Madagascar Oil development Co Ltd 11, Pancras Lane, LONDRES E.C",Documents généraux (par ordre chronologique),3,3,1922,1922
etablissementsemiledammann,Société nouvelle des Établissements Émile Dammann (Ancienne,Documents généraux (par ordre chronologique),3,3,1926,1926
graphitesmaskar,« Graphites Maskar »,Documents généraux (par ordre chronologique),3,3,1926,1926
madagascaroildevelopmentcoltd,Madagascar Oil development Co Ltd,Documents généraux (par ordre chronologique),3,3,1926,1926
agricoleindustrielletextilesmadagascar,Société agricole et industrielle des textiles de Madagascar,Documents généraux (par ordre chronologique),3,3,1926,1926
civilefomboni,Sté civile de Fomboni,Documents généraux (par ordre chronologique),3,3,1926,1926
civilefombonimoheli,"Société civile de Fomboni, MOHÉLI",Documents généraux (par ordre chronologique),3,3,1937,1937
metallurgiquemadagascarisotry,"Cie métallurgique de Madagascar, Isotry",Documents généraux (par ordre chronologique),3,3,1956,1956
textilemadagascar,Société textile de Madagascar,Documents généraux (par ordre chronologique),3,3,1956,1956
sambiranaiseambohimenaparambanja,"Cie Sambiranaise, AMBOHIMENA, par Ambanja",Documents généraux (par ordre chronologique),3,3,1973,1973
tananariviennerefrigerationboissonsgazeusesantsirabediegosuareztulear,"Société Tananarivienne de Réfrigération et de boissons gazeuses, Antsirabé, Diégo-Suarez, Tuléar",Industries agro-alimentaires,3,3,1953,1953
faraonyexploitatonplacersauriferesmadagascar,Cie du Faraony pour l'exploitaton de placers aurifères à Madagascar,Mines,3,3,1912,1912
lacalaotra,Compagnie du Lac Alaotra,Industries agro-alimentaires,3,3,1901,1901
fermierekitsamby,"Compagnie Fermière du Kitsamby, puis du Kitsamby et de d'Ankavandra",Mines,3,3,1899,1899
kitsamby,Société Française du Kitsamby,Mines,3,3,1908,1908
uniongraphites,L'Union des graphites,Mines,3,3,,
colonialeindustriellecommerciale,Cie Coloniale Industrielle et Commerciale,Documents généraux (par ordre chronologique),4,2,1922,1926
industriellefortdauphin,Société industrielle de Fort-Dauphin,Documents généraux (par ordre chronologique),2,2,1956,1956
developpementagricultureelevagemadagascar,Cie pour le développement de l'agriculture et de l'élevage à Madagascar,Documents généraux (par ordre chronologique),2,2,1973,1973
soccommerceexterieur,Soc. générale de COMMERCE EXTÉRIEUR,Documents généraux (par ordre chronologique),2,2,1925,1925
socgemmesmadagascar,Soc. des GEMMES de MADAGASCAR,Documents généraux (par ordre chronologique),2,2,1938,1938
explorationcolonisation,Compagnie Française d'exploration et de colonisation,Mines,2,2,1899,1899
commission,COMMISSION,Documents généraux (par ordre chronologique),2,1,1938,1938
auxiliairemaritimemadagascar,Société Auxiliaire maritime de Madagascar,"Transports fluviaux, maritimes et aériens",2,1,1951,1951
minesgraphitemanampotsy,Compagnie des Mines de graphite de Manampotsy,Mines,1,1,1920,1920
nantaiseculturecolonialemananjary,"Société Nantaise de culture coloniale, Mananjary",Industries agro-alimentaires,1,1,1912,1912
rizieresmarovoay,Rizières de Marovoay,Industries agro-alimentaires,1,1,1912,1912
feculeriesmangoro,Féculeries du Mangoro,Documents généraux (par ordre chronologique),17,0,1937,1937
tabacsbetsitoka,Sté des tabacs de la Betsitoka,Documents généraux (par ordre chronologique),12,0,1963,1963
arnoult,Arnoult,Documents généraux (par ordre chronologique),7,0,1937,1937
manutentionmaritimetamatave,Manutention maritime de Tamatave,Documents généraux (par ordre chronologique),5,0,1937,1956
etablissementsgirotzeltner,Établissements Girot-Zeltner et Cie,Documents généraux (par ordre chronologique),5,0,1956,1956
havraisepeninsulairenavigationvapeur,Cie havraise péninsulaire de NAVIGATION A VAPEUR,Documents généraux (par ordre chronologique),5,0,1925,1925
transitcommission,Société de transit et de commission,Documents généraux (par ordre chronologique),3,0,1937,1937
tabacsbetsiboka,Société des tabacs de la Betsiboka,Documents généraux (par ordre chronologique),3,0,1937,1937
ganninos,G. A. Anninos,Documents généraux (par ordre chronologique),3,0,1956,1956
courtagefranceaustrale,Société de courtage de la France australe,Documents généraux (par ordre chronologique),3,0,1956,1956
etablissementsgallois,Établissements Gallois,Documents généraux (par ordre chronologique),2,0,1937,1956
negocecommission,Cie générale de négoce et de commission,Documents généraux (par ordre chronologique),2,0,1956,1956
hglenn,H. et L. Glenn et Cie,Documents généraux (par ordre chronologique),2,0,1956,1956
commercialetulear,Société commerciale de Tuléar,Documents généraux (par ordre chronologique),2,0,1956,1956
francomalgacheimportationexportation,Société franco-malgache d'importation et d'exportation,Documents généraux (par ordre chronologique),2,0,1956,1956
sakalave,Société Sakalave,Documents généraux (par ordre chronologique),2,0,1956,1956
etablissementssalvatorottino,Établissements Salvator Ottino,Documents généraux (par ordre chronologique),2,0,1956,1956
amiantemadagascar,Société de l'amiante de Madagascar,Documents généraux (par ordre chronologique),2,0,1956,1956
auxiliaireminesentreprisescoloniales,Société auxiliaire des mines et entreprises coloniales,Documents généraux (par ordre chronologique),2,0,1956,1956
quartzmadagascarbp,"Société du quartz de Madagascar, B. P",Documents généraux (par ordre chronologique),2,0,1973,1973
syndicatminierborea,Syndicat minier Borea et Cie,Documents généraux (par ordre chronologique),2,0,1973,1973
quartzmadagascar,Le Quartz de Madagascar,Mines,2,0,1950,1950
francobourbonnaise,Sté franco-bourbonnaise,Documents généraux (par ordre chronologique),1,0,1926,1926
bordeauxtananarive,Bordeaux-Tananarive,Documents généraux (par ordre chronologique),1,0,1956,1956
meymard,M. Eymard et Cie,Documents généraux (par ordre chronologique),1,0,1956,1956
