company_id,name,sectors,n_ties,n_directors,first_year,last_year
huileriesafricaines,Huileries africaines,Documents généraux (par ordre chronologique),27,19,1926,1975
energiemers,« Énergie des mers »,Documents généraux (par ordre chronologique),25,19,1949,1953
immobilierefinanciereafricaine,Société Immobilière et financière africaine,Documents généraux (par ordre chronologique),23,19,1932,1951
brasseriesouestafricain,Société des Brasseries de l'Ouest Africain,Documents généraux (par ordre chronologique),22,19,1937,1963
aboisso,ABOISSO,Documents généraux (par ordre chronologique),22,19,1932,1963
comptoirsafricains,Compagnie Générale des Comptoirs africains,Commerce; Documents généraux (par ordre chronologique),33,18,1921,1926
commercialeindustriellecoteafrique,Société Commerciale et Industrielle de la Côte d'Afrique,Documents généraux (par ordre chronologique),29,18,1926,1975
cheminferdakarsaintlouis,Compagnie du Chemin de fer de Dakar à Saint-Louis,Documents généraux (par ordre chronologique),23,18,1926,1943
africainearmement,Compagnie Africaine d'Armement,Documents généraux (par ordre chronologique),21,18,1938,1951
etablissementspozzodiborgo,Établissements Pozzo di Borgo,Documents généraux (par ordre chronologique),18,18,1925,1975
tambacuunda,TAMBACUUNDA,Documents généraux (par ordre chronologique),18,18,1932,1932
sotorra,A. Sotorra,Documents généraux (par ordre chronologique),18,18,1932,1932
miniereguinee,Compagnie Minière de la Guinée française,Documents généraux (par ordre chronologique),26,17,1926,1975
bamako,Société de Bamako,Documents généraux (par ordre chronologique),22,17,1926,1975
entreprisesafricaines,"Société d'entreprises africaines, puis Société d'entreprises africaines et Matériel colonial réunis",Documents généraux (par ordre chronologique),21,17,1926,1958
etablissementsmaurelprom,Établissements Maurel et Prom,Documents généraux (par ordre chronologique),32,16,1926,1975
maurelfreres,Maurel frères S. A,Documents généraux (par ordre chronologique),27,16,1937,1963
salinscapvert,Salins du Cap Vert,Documents généraux (par ordre chronologique),21,16,1926,1975
etablissementsdeveschaumet,Établissements Devès et Chaumet,Documents généraux (par ordre chronologique),21,16,1937,1963
commercialeindustriellepalmeraiesafricaines,Société commerciale et industrielle des palmeraies africaines,Documents généraux (par ordre chronologique),19,16,1926,1975
koba,Société du Koba,Documents généraux (par ordre chronologique),18,16,1932,1963
nationalecommerce,Cie Nationale de COMMERCE,Documents généraux (par ordre chronologique),18,16,1925,1925
silicocalcaireafricaine,La Silico-Calcaire africaine,Documents généraux (par ordre chronologique),25,15,1926,1937
anciensetablissementschpeyrissaccolonialeafrique,Anciens Établissements Ch. Peyrissac et Cie (Cie coloniale de l'Afrique,Documents généraux (par ordre chronologique),20,15,1922,1951
eauxelectriciteouestafricain,Eaux et électricité de l'Ouest-Africain,Documents généraux (par ordre chronologique),20,15,1937,1953
forestiereindenie,Compagnie Forestière de l'Indénié,Documents généraux (par ordre chronologique),19,15,1926,1963
kong,Compagnie française de Kong,Documents généraux (par ordre chronologique),18,15,1922,1963
banqueafriqueoccidentale,Banque de l'Afrique occidentale,Documents généraux (par ordre chronologique),15,15,1922,1951
commerceindustrieparisservice,"Cie générale française pour le commerce et l'industrie, PARIS. (Service",Documents généraux (par ordre chronologique),15,15,1925,1925
occidentaleafricaine,L'Occidentale Africaine,Documents généraux (par ordre chronologique),18,14,1925,1963
minierefoncierebandama,Société minière et foncière du Bandama,Documents généraux (par ordre chronologique),15,14,1926,1975
coteivoire,Compagnie Française de la Côte d'Ivoire,Documents généraux (par ordre chronologique),14,14,1922,1951
oleagineuxtropicaux,Cie générale des oléagineux tropicaux,Documents généraux (par ordre chronologique),14,14,1963,1963
commercialeafricaine,Commerciale Africaine,Documents généraux (par ordre chronologique),19,13,1937,1975
charbonniereouestafricain,Société charbonnière de l'Ouest Africain,Documents généraux (par ordre chronologique),19,13,1932,1963
forestiereafrique,Compagnie Forestière de l'Afrique française,Documents généraux (par ordre chronologique),18,13,1926,1929
afriquecongo,Afrique et Congo,Documents généraux (par ordre chronologique),15,13,1922,1937
plantationshuileriesbingerville,Société des Plantations et huileries de Bingerville,Documents généraux (par ordre chronologique),15,13,1932,1963
creditfoncierouestafricain,Crédit foncier de l'Ouest-Africain,Documents généraux (par ordre chronologique),14,13,1951,1951
golfeguinee,Société générale du Golfe de Guinée,Documents généraux (par ordre chronologique),13,13,1937,1958
senegalcoteoccidentaleafrique,Compagnie du Sénégal et de la Côte occidentale d’Afrique,Commerce,13,13,1882,1882
africainecommerce,Compagnie Africaine de Commerce,Commerce; Documents généraux (par ordre chronologique),27,12,1920,1926
agriculturecommerceindustrieafrique,"Cie d'Agriculture, de commerce et d'industrie d’Afrique",Documents généraux (par ordre chronologique),18,12,1922,1963
colonialebia,Compagnie Coloniale de la Bia,Documents généraux (par ordre chronologique),16,12,1922,1926
forestiereequatoriale,Compagnie Forestière équatoriale,Documents généraux (par ordre chronologique),15,12,1932,1963
kokumbocoltd,Kokumbo Co. Ltd,Documents généraux (par ordre chronologique),14,12,1926,1975
yoniakolentekolente,"« La Yonia-Kolente », KOLENTÉ",Documents généraux (par ordre chronologique),14,12,1932,1963
agricoleguinee,"Cie Agricole de la Guinée française, puis Agricole de Guinée",Documents généraux (par ordre chronologique),13,12,1926,1932
bankbritishwestafricalimited,Bank of British West Africa Limited,Documents généraux (par ordre chronologique),12,12,1922,1922
africaneasterntradecorporationltdroyalliverbuildingliverpool,"African and Eastern Trade Corporation Ltd, Royal Liver Building, Liverpool",Documents généraux (par ordre chronologique),12,12,1922,1922
cooperativemutuellecentraleof,Société Coopérative Mutuelle Centrale de l'A. O. F,Documents généraux (par ordre chronologique),12,12,1932,1932
unioncomptoirsoutremerunicomer,Union des Comptoirs d'Outre-Mer UNICOMER,Documents généraux (par ordre chronologique),23,11,1949,1955
soliditit,Soliditit français,Documents généraux (par ordre chronologique),17,11,1949,1963
omniumfrancoafricain,Omnium franco-africain,Commerce,16,11,1924,1925
eloka,ELOKA,Documents généraux (par ordre chronologique),15,11,1932,1963
colonialeagricoleindustrielle,Société coloniale agricole et industrielle des Anciens Établissements R,Documents généraux (par ordre chronologique),13,11,1949,1963
etablissementsvqpetersen,Établissements V. Q. Petersen et Cie,Documents généraux (par ordre chronologique),13,11,1963,1963
auxiliaireafricainedeveloppementcommerceindustrie,"Société auxiliaire africaine pour le développement du commerce, de l'industrie",Documents généraux (par ordre chronologique),12,11,1922,1922
societeanonymedesanciensetablissementsjulesburki,Société anonyme des Anciens Établissements Jules Burki,Documents généraux (par ordre chronologique),12,11,1937,1963
francimex,« Francimex »,Documents généraux (par ordre chronologique),11,11,1975,1975
huileriesrizeriesouestafricainesh,Société des huileries et rizeries ouest-africaines (S.H,Documents généraux (par ordre chronologique),11,11,1926,1926
unionforestiereafricaine,Union forestière africaine,Documents généraux (par ordre chronologique),11,11,1926,1926
petrolesshellouestafricain,Société des pétroles Shell de l'Ouest africain français,Documents généraux (par ordre chronologique),11,11,1937,1955
exploitationsforestieresagricolescoteivoire,Exploitations forestières et agricoles de la Côte d’Ivoire,Documents généraux (par ordre chronologique),11,11,1932,1963
plantationscasamance,Société des Plantations de Casamance,Documents généraux (par ordre chronologique),11,11,1932,1932
creditfoncierafrique,Crédit foncier de l'Afrique française,Documents généraux (par ordre chronologique),11,11,1951,1951
decorticagelyndiane,"Société de décorticage, LYNDIANE",Documents généraux (par ordre chronologique),11,11,1958,1958
huileriessoudanaises,Huileries soudanaises,Documents généraux (par ordre chronologique),11,11,1953,1953
dabou,DABOU,Documents généraux (par ordre chronologique),11,11,1963,1963
unionremorqueursdakar,Union des remorqueurs de Dakar,Documents généraux (par ordre chronologique),19,10,1949,1963
briqueteriesbamako,Briqueteries de Bamako,Documents généraux (par ordre chronologique),15,10,1926,1963
commerceafricain,Compagnie Française de Commerce africain,Documents généraux (par ordre chronologique),15,10,1937,1951
industrielleproduitscoloniaux,Cie industrielle des produits coloniaux,Documents généraux (par ordre chronologique),13,10,1926,1929
africainefinanciereagricole,Société africaine financière et agricole,Documents généraux (par ordre chronologique),12,10,1937,1963
agricolecommercialeindustriellebadikaha,"Compagnie agricole, commerciale et industrielle de Badikaha",Documents généraux (par ordre chronologique),12,10,1932,1963
agenceabidjan,Agence à Abidjan,Documents généraux (par ordre chronologique),12,10,1963,1963
cheminsferdahomey,Cie française de chemins de fer du Dahomey,Documents généraux (par ordre chronologique),11,10,1926,1975
plantationstanoe,Société des plantations de la Tanoé,Documents généraux (par ordre chronologique),11,10,1926,1963
electricitesenegal,Compagnie d'Électricité du Sénégal,Documents généraux (par ordre chronologique),10,10,1926,1975
immobilierethies,"Société Immobilière de Thiès, puis Établissements français de l’Ouest-Africain",Documents généraux (par ordre chronologique),10,10,1926,1926
nigeragricole,Société du Niger agricole,Documents généraux (par ordre chronologique),10,10,1926,1926
grandlahou,GRAND-LAHOU,Documents généraux (par ordre chronologique),10,10,1932,1963
oujda,OUJDA,Documents généraux (par ordre chronologique),10,10,1943,1943
brasseriescoteivoire,Société des Brasseries de la Côte-d'Ivoire,Documents généraux (par ordre chronologique),10,10,1963,1963
travauxafricains,Société Générale de Travaux africains,Documents généraux (par ordre chronologique),10,10,1963,1963
commercialeafricaineexportationimportation,Société Commerciale Africaine d'Exportation et d'importation,Documents généraux (par ordre chronologique),14,9,1926,1975
acajouscoteivoire,Compagnie des Acajous de la Côte-d'Ivoire,Documents généraux (par ordre chronologique),14,9,1926,1929
manutentionafricaine,Manutention africaine,Documents généraux (par ordre chronologique),13,9,1937,1960
forestierecommercialeafricaine,Société forestière et commerciale africaine,Documents généraux (par ordre chronologique),13,9,1949,1963
cafescoteivoire,Société française des Cafés de la Côte-d'Ivoire,Documents généraux (par ordre chronologique),11,9,1932,1963
grandstravauxmarseille,Société des Grands Travaux de Marseille,Documents généraux (par ordre chronologique),11,9,1963,1963
nationaletravauxpublics,Société nationale de Travaux publics,Documents généraux (par ordre chronologique),11,9,1963,1963
exportationcoloniale,Société d'exportation coloniale,Documents généraux (par ordre chronologique),10,9,1937,1958
huileriessavonneriesouestafricain,Huileries et savonneries de l'Ouest africain,Documents généraux (par ordre chronologique),10,9,1937,1953
francoafricaineetudesparticipations,Société franco-africaine d'études et de participations,Documents généraux (par ordre chronologique),9,9,1922,1922
dahomey,Société Française du Dahomey,Documents généraux (par ordre chronologique),9,9,1926,1926
colonialecoteivoire,Compagnie Coloniale de la Côte-d’Ivoire,Documents généraux (par ordre chronologique),9,9,1932,1932
forestieresassandra,Compagnie Forestière de Sassandra,Documents généraux (par ordre chronologique),9,9,1932,1963
colonialegeranceetudes,Société Coloniale de gérance et d'études,Documents généraux (par ordre chronologique),9,9,1932,1932
dakaroisepetrolesmory,Société dakaroise des pétroles Mory,Documents généraux (par ordre chronologique),9,9,1963,1963
lesieurafrique,Lesieur-Afrique,Documents généraux (par ordre chronologique),9,9,1953,1953
africainetransportstropicaux,Société africaine des Transports tropicaux,Documents généraux (par ordre chronologique),9,9,1963,1963
parisienneindustrieelectrique,Société parisienne pour l'industrie électrique,Documents généraux (par ordre chronologique),9,9,1963,1963
institutrechercheshuilespalmeoleagineux,Institut de Recherches pour les huiles de palme et oléagineux,Documents généraux (par ordre chronologique),9,9,1963,1963
plantationsguinee,Société anonyme des plantations de la Guinée française,Documents généraux (par ordre chronologique),9,9,1963,1963
fontaineetabl,FONTAINE (Les Établ. L,Documents généraux (par ordre chronologique),9,9,1925,1925
dondain,DONDAIN,Documents généraux (par ordre chronologique),9,9,1938,1938
etablissementsvezia,Établissements Vézia,Documents généraux (par ordre chronologique),11,8,1937,1963
hotellerieafricaine,Société d'Hôtellerie africaine,Documents généraux (par ordre chronologique),11,8,1949,1955
banquecommercialeafricaine,Banque commerciale africaine,Documents généraux (par ordre chronologique),11,8,1951,1951
minessiguiri,Compagnie des Mines de Siguiri,Documents généraux (par ordre chronologique),10,8,1926,1975
kaolack,KAOLACK,Documents généraux (par ordre chronologique),10,8,1937,1963
afriquecentraleoccidentale,Société pour l'Afrique centrale et occidentale,Documents généraux (par ordre chronologique),9,8,1937,1963
etablissementsemilehubert,Société anon. des Établissements Émile d'Hubert,Documents généraux (par ordre chronologique),8,8,1929,1929
agricoleindustriellesoudan,"Compagnie Agricole et Industrielle du Soudan, puis Agricole et Industrielle de l'Ouest africain",Documents généraux (par ordre chronologique),8,8,1932,1932
unionafricaineagricoleindustrielle,Union africaine agricole et industrielle,Documents généraux (par ordre chronologique),8,8,1951,1951
auxiliaireafricainedeveloppementcommerce,"Société auxiliaire africaine pour le développement du commerce, de",Documents généraux (par ordre chronologique),8,8,1951,1951
depotspetroliersafriqueoccidentale,Cie française de dépôts pétroliers en Afrique Occidentale française,Documents généraux (par ordre chronologique),8,8,1951,1951
africaineassurancesf,Société africaine d'assurances (S.A.F,Documents généraux (par ordre chronologique),8,8,1963,1963
africaineetsbrossette,Société africaine des Éts Brossette,Documents généraux (par ordre chronologique),8,8,1963,1963
entreprisesbenin,Entreprises du Bénin,Documents généraux (par ordre chronologique),8,8,1953,1953
futsmetalliquesouestafricain,Fûts métalliques de l'Ouest Africain,Documents généraux (par ordre chronologique),8,8,1953,1953
hortala,HORTALA,Documents généraux (par ordre chronologique),8,8,1925,1925
automobilescoteafrique,Société des automobiles de la Côte d'Afrique,Documents généraux (par ordre chronologique),11,7,1937,1963
bananeriesafricaines,Bananeries africaines,Documents généraux (par ordre chronologique),11,7,1932,1963
boisafricains,Société des bois africains,Documents généraux (par ordre chronologique),10,7,1925,1929
etablissementscharlesperinaud,Établissements Charles Périnaud,Documents généraux (par ordre chronologique),9,7,1937,1963
jheudebert,J. Heudebert et Cie,Documents généraux (par ordre chronologique),9,7,1949,1953
minieredahomeyniger,Société minière du Dahomey-Niger,Documents généraux (par ordre chronologique),9,7,1963,1963
comptoirafriqueoccidentale,Comptoir général français de l'Afrique Occidentale,Documents généraux (par ordre chronologique),8,7,1925,1926
guineeniger,Compagnie Guinée-Niger,Documents généraux (par ordre chronologique),8,7,1926,1926
distributionpetrolesafrique,Cie française de distribution des pétroles en Afrique,Documents généraux (par ordre chronologique),8,7,1951,1951
outremer,Compagnie Générale d'Outre-mer,Documents généraux (par ordre chronologique),7,7,1975,1975
commercialesenegal,Société commerciale du Sénégal,Documents généraux (par ordre chronologique),7,7,1975,1975
huilerieouestafricain,Huilerie Ouest-Africain,Documents généraux (par ordre chronologique),7,7,1975,1975
usinagebois,L'Usinage du bois,Documents généraux (par ordre chronologique),7,7,1929,1929
comptoirssenegalais,Comptoirs sénégalais,Documents généraux (par ordre chronologique),7,7,1926,1926
intercontinentaleentreprisesreunies,Société Intercontinentale d'entreprises réunies,Documents généraux (par ordre chronologique),7,7,1926,1926
federalesoudanaise,Compagnie Fédérale Soudanaise,Documents généraux (par ordre chronologique),7,7,1937,1937
miniereouestafricaine,Compagnie minière ouest-africaine,Documents généraux (par ordre chronologique),7,7,1937,1937
foncierecoteafrique,Foncière de la Côte d'Afrique,Documents généraux (par ordre chronologique),7,7,1937,1953
portscoloniauxboitepostale233,"Ports Coloniaux, Boîte Postale 233",Documents généraux (par ordre chronologique),7,7,1937,1937
bobodioulasso,BOBO-DIOULASSO (,Documents généraux (par ordre chronologique),7,7,1932,1932
plantationshautevolta,Société anonyme des Plantations de Haute-Volta,Documents généraux (par ordre chronologique),7,7,1932,1932
techniqueexploitationbananiere,Société Technique d'Exploitation bananiere,Documents généraux (par ordre chronologique),7,7,1932,1932
granddrewin,GRAND-DREWIN,Documents généraux (par ordre chronologique),7,7,1932,1932
navaleouestafricain,Société Navale de l’Ouest-africain,Documents généraux (par ordre chronologique),7,7,1951,1951
navaledelmasvieljeux,Société navale Delmas-Vieljeux,Documents généraux (par ordre chronologique),7,7,1951,1951
fonciereimmobilierefrancocoloniale,Société foncière et immobilière franco-coloniale,Documents généraux (par ordre chronologique),7,7,1951,1951
expansiongrandslaboratoiresafrique,Expansion des Grands Laboratoires français en Afrique,Documents généraux (par ordre chronologique),7,7,1963,1963
entreposagevins,Société d'entreposage des vins,Documents généraux (par ordre chronologique),7,7,1958,1958
hotelleriebamako,Société d'hôtellerie de Bamako,Documents généraux (par ordre chronologique),7,7,1955,1955
miniereafema,Compagnie Minière de l’Afema,Documents généraux (par ordre chronologique),7,7,1953,1953
entreprisesmonod,Société anonyme des Entreprises A. Monod,Documents généraux (par ordre chronologique),7,7,1963,1963
colonialesac,"Société Coloniale du sac, puis Société commerciale et industrielle du sac",Documents généraux (par ordre chronologique),7,7,1963,1963
unionhydroelectriqueafricaine,Union hydro-électrique africaine,Documents généraux (par ordre chronologique),7,7,1963,1963
agricoleindustrielleouestafricain,Cie agricole et industrielle de l'Ouest Africain,Documents généraux (par ordre chronologique),7,7,1963,1963
culturescoteivoire,Cie de cultures de la Côte-d'Ivoire,Documents généraux (par ordre chronologique),7,7,1963,1963
hautogooue,HAUT-OGOOUÉ,Documents généraux (par ordre chronologique),7,7,1925,1925
commercialeindustrielleafricaine,Société commerciale et industrielle africaine,Documents généraux (par ordre chronologique),12,6,1949,1963
comptoirproduitsafricains,Comptoir des Produits africains,Documents généraux (par ordre chronologique),12,6,1949,1953
atelierschantiersmaritimesdakar,Société des ateliers et chantiers maritimes de Dakar,Documents généraux (par ordre chronologique),11,6,1963,1963
etablissementsbartheslesieur,Établissements Barthès et Lesieur,Documents généraux (par ordre chronologique),9,6,1926,1975
senegalaisetransportscommun,Compagnie sénégalaise de transports en commun,Documents généraux (par ordre chronologique),9,6,1937,1953
senegalapprovisionnement,"« Sénégal », Société d'Approvisionnement",Documents généraux (par ordre chronologique),9,6,1937,1937
etablissementsrouxbaudrandfreres,Établissements Roux-Baudrand frères,Documents généraux (par ordre chronologique),8,6,1926,1929
transsaharienne,Compagnie Générale Transsaharienne,Documents généraux (par ordre chronologique),8,6,1926,1937
senegal,Compagnie du Sénégal,Documents généraux (par ordre chronologique),8,6,1926,1963
charbonnagesdakar,Compagnie française des Charbonnages de Dakar,Documents généraux (par ordre chronologique),8,6,1937,1951
marcelsimon,Marcel Simon,Documents généraux (par ordre chronologique),7,6,1926,1926
colonialechauxcimentsof,Société coloniale des chaux et ciments de l'A.-O. F,Documents généraux (par ordre chronologique),7,6,1963,1963
senegalaisehuilesrufisqueh,Société sénégalaise des huiles de Rufisque (S.S.H,Documents généraux (par ordre chronologique),7,6,1963,1963
financierepalmeraies,Société Financière des Palmeraies,Documents généraux (par ordre chronologique),6,6,1922,1922
cheminferdakarstlouis,Cie du chemin de fer de Dakar à St-Louis,Documents généraux (par ordre chronologique),6,6,1975,1975
colonialeentreprisemorosini,Société anon. coloniale de l'entreprise Morosini,Documents généraux (par ordre chronologique),6,6,1975,1975
anciensetablissementscarpotafricaineelectricite,Anciens Établissements Carpot Cie africaine d'électricité,Documents généraux (par ordre chronologique),6,6,1926,1926
africaineentreprises,Société Africaine d'Entreprises,Documents généraux (par ordre chronologique),6,6,1926,1926
boiscoteivoire,Compagnie des Bois de la Côte-d'Ivoire,Documents généraux (par ordre chronologique),6,6,1926,1926
cotonafricain,"Société du Coton africain, puis Coton et des textiles africains",Documents généraux (par ordre chronologique),6,6,1926,1926
alminko,« Alminko »,Documents généraux (par ordre chronologique),6,6,1937,1937
industrietextilecotonniere,Compagnie de l'industrie textile cotonnière,Documents généraux (par ordre chronologique),6,6,1937,1951
omniumroutierouestafricain,Omnium routier de l'Ouest africain,Documents généraux (par ordre chronologique),6,6,1937,1937
direction,Direction générale,Documents généraux (par ordre chronologique),6,6,1932,1932
pecheralcharpentiertiassale,"Pécheral et Charpentier, TIASSALÉ",Documents généraux (par ordre chronologique),6,6,1932,1932
domainekokumbocapital,Cie du domaine de Kokumbo. — Capital,Documents généraux (par ordre chronologique),6,6,1949,1949
delmasvieljeux,Cie Delmas-Vieljeux,Documents généraux (par ordre chronologique),6,6,1951,1951
messageriessenegal,Messageries du Sénégal,Documents généraux (par ordre chronologique),6,6,1951,1951
airof,Air-A.-O. F,Documents généraux (par ordre chronologique),6,6,1943,1943
constructionsgeneralesafrique,Compagnie de Constructions générales en Afrique française,Documents généraux (par ordre chronologique),6,6,1953,1953
domainekokumbo,Compagnie du Domaine de Kokumbo,Documents généraux (par ordre chronologique),6,6,1953,1953
miniereconakry,Compagnie Minière de Conakry,Documents généraux (par ordre chronologique),6,6,1953,1953
manufacturefrancoafricainecuirs,Manufacture franco-africaine de cuirs,Documents généraux (par ordre chronologique),6,6,1960,1960
africainegrandstravauxest,Sté africaine des Grands travaux de l'Est,Documents généraux (par ordre chronologique),6,6,1963,1963
transittransportsafrique,Société anon. de transit et de transports en Afrique,Documents généraux (par ordre chronologique),6,6,1963,1963
unionelectriquecoloniale,"Union électrique coloniale, puis Union électrique d’outre-mer",Documents généraux (par ordre chronologique),6,6,1963,1963
unionsenegalaiseindustriesmaritimes,Union sénégalaise d'industries maritimes,Documents généraux (par ordre chronologique),6,6,1963,1963
tambacounda,TAMBACOUNDA,Documents généraux (par ordre chronologique),6,6,1963,1963
gagnoa,GAGNOA,Documents généraux (par ordre chronologique),6,6,1963,1963
fruitcolonial,Société anonyme du fruit colonial français,Documents généraux (par ordre chronologique),6,6,1963,1963
culturesbananeraieskinsan,Société des Cultures et bananeraies du Kin-San,Documents généraux (par ordre chronologique),6,6,1963,1963
foretstropicales,Société des forêts tropicales,Documents généraux (par ordre chronologique),6,6,1963,1963
morosini,MOROSINI,Documents généraux (par ordre chronologique),6,6,1925,1925
delmas,DELMAS,Documents généraux (par ordre chronologique),6,6,1938,1938
dakarsoutes,« Dakar-Soutes »,Documents généraux (par ordre chronologique),14,5,1937,1963
unioncolonialeafriqueoccidentale,Union coloniale de l'Afrique Occidentale,Documents généraux (par ordre chronologique),12,5,1926,1975
entreprisestransatlantiques,Entreprises transatlantiques,Documents généraux (par ordre chronologique),8,5,1937,1963
provence,PROVENCE,Documents généraux (par ordre chronologique),8,5,1943,1949
huileriesrizeriesguinee,Société des Huileries-rizeries de Guinée,Documents généraux (par ordre chronologique),6,5,1929,1929
unionentreprisescoloniales,Union d'entreprises coloniales,Documents généraux (par ordre chronologique),6,5,1932,1963
froidindustriel,"« Le Froid industriel », S. A",Documents généraux (par ordre chronologique),6,5,1932,1932
minierehautsassandra,Cie minière du Haut-Sassandra,Documents généraux (par ordre chronologique),6,5,1949,1949
africaineentrepriseshydrauliques,Société africaine d'entreprises hydrauliques,Documents généraux (par ordre chronologique),6,5,1963,1963
colonialeafricaine,Cie coloniale africaine,Documents généraux (par ordre chronologique),5,5,1922,1922
anciensetablissementsmplanteyafrique,anciens Établissements M. Plantey et Cie Cie générale de l'Afrique française,Documents généraux (par ordre chronologique),5,5,1925,1925
comptoirrepresentationsafrique,Comptoir général de représentations pour l'Afrique,Documents généraux (par ordre chronologique),5,5,1975,1975
commercialesoudanrotterdam,"Société commerciale du Soudan français, ROTTERDAM",Documents généraux (par ordre chronologique),5,5,1963,1975
importationproduitscoloniaux,Société Française d'Importation de produits coloniaux,Documents généraux (par ordre chronologique),5,5,1975,1975
industriellecommercialeagricoleguinee,"Société Industrielle, Commerciale et Agricole de la Guinée Française",Documents généraux (par ordre chronologique),5,5,1975,1975
importationboisexotiques,Société d'Importation de bois exotiques,Documents généraux (par ordre chronologique),5,5,1929,1929
commerceinternationalcolonial,Cie française de commerce international et colonial,Documents généraux (par ordre chronologique),5,5,1926,1926
comptoirsreunisouestafricainc,Comptoirs réunis de l'Ouest africain (C,Documents généraux (par ordre chronologique),5,5,1926,1926
omniumcommercialafricain,Omnium commercial africain (Anciennement,Documents généraux (par ordre chronologique),5,5,1926,1926
comptoirsfrancoafricains,Société générale des Comptoirs franco-africains,Documents généraux (par ordre chronologique),5,5,1926,1926
cotonniereouestafricaincotoa,Cie cotonnière de l'Ouest africain « La Cotoa»,Documents généraux (par ordre chronologique),5,5,1926,1926
culturestropicalesafrique,Cie de cultures tropicales en Afrique,Documents généraux (par ordre chronologique),5,5,1926,1926
officecommissionafrique,Office de Commission de l'Afrique française,Documents généraux (par ordre chronologique),5,5,1937,1937
hoteliereouestafricain,Compagnie hôtelière de l'Ouest Africain,Documents généraux (par ordre chronologique),5,5,1937,1937
industriellecoloniale,Industrielle Coloniale,Documents généraux (par ordre chronologique),5,5,1937,1937
exploitationsminieresafriqueoccidentale,Exploitations minières en Afrique Occidentale,Documents généraux (par ordre chronologique),5,5,1937,1937
sisaleraiescarburantsafricains,Sisaleraies et carburants africains,Documents généraux (par ordre chronologique),5,5,1932,1963
colonialeagricolecommercialeindustrielleafriqueoccidentale,"Société coloniale, agricole, commerciale et industrielle de l'Afrique occidentale",Documents généraux (par ordre chronologique),5,5,1932,1932
sonolet,Sonolet,Documents généraux (par ordre chronologique),5,5,1932,1932
transportsmaritimesafriqueoccidentalectm,Cie de transports maritimes de l'Afrique occidentale Française (C.T.M. de,Documents généraux (par ordre chronologique),5,5,1951,1951
agencerepresentationsdirectesdefenseinteretscoloniaux,Agence de représentations directes pour la défense des intérêts coloniaux,Documents généraux (par ordre chronologique),5,5,1951,1951
